category,name,n,n_squared,n_comparisons_total,n_comparisons_non_self,sum_scores_all,sum_scores_non_self,mean_score_all,mean_score_non_self,var_score_non_self,std_score_non_self,median_score_non_self,q25_score,q75_score,min_score,max_score,fraction_strong_binders,fraction_moderate_binders,fraction_weak_binders,log_n,sqrt_n,expected_random,enrichment_score,size_bin,z_score,effect_size,cluster_name,foldseek_match_coverage,foldseek_core_module_fraction,foldseek_network_density,foldseek_multi_match_fraction
RANDOM,RANDOM_MGC_612,4,16,6,6,0.7127723073976417,0.7127723073976417,0.1187953845662736,0.1187953845662736,0.0235022969100033,0.1318288009623534,0.0438658366903265,0.0960781448402364,0.1511314881540927,-0.013469612301144,0.1371433383886453,0.1187953845662736,0.0593976922831368,0.8812046154337264,1.3862943611198906,2.0,0.2269612661212647,8053.556632233877,1,-0.3075512837920928,2.618728820868653,RANDOM_MGC_612,0.1187953845662736,0.3,0.014112343394248836,0.1781930768494104
RANDOM,RANDOM_MGC_613,8,64,28,28,5.04083318778396,5.04083318778396,0.18002975670657,0.18002975670657,0.062284081860916,0.5425782036193373,0.2922383042665784,0.0209636469662431,0.358916019349681,0.0852363419764467,0.6358555571281491,0.18002975670657,0.090014878353285,0.8199702432934299,2.079441541679836,2.8284271247461903,0.0023403523078664,502.4424704371178,3,-0.1130745373010973,-0.2643833598497234,RANDOM_MGC_613,0.18002975670657,0.3,0.03241071329982679,0.270044635059855
RANDOM,RANDOM_MGC_614,4,16,6,6,0.4364469327686032,0.4364469327686032,0.0727411554614338,0.0727411554614338,0.1720259869744092,0.1987346797554692,0.1487135251229386,-0.0006310095887221,0.1451029975455789,-0.0944365522055399,0.1152683143166808,0.0727411554614338,0.0363705777307169,0.927258844538566,1.3862943611198906,2.0,0.0734003429023153,459.338640091308,1,-0.4538167932667327,0.8729568659267387,RANDOM_MGC_614,0.0727411554614338,0.3,0.0052912756978644795,0.1091117331921507
RANDOM,RANDOM_MGC_615,3,9,3,3,0.4504622785542259,0.4504622785542259,0.1501540928514086,0.1501540928514086,0.0437745809936496,0.4745966638817762,0.1700374245152849,-0.2633748189369925,0.2084379770093226,-0.1863128613481954,0.241791391016962,0.1501540928514086,0.0750770464257043,0.8498459071485913,1.0986122886681096,1.7320508075688772,0.0012436305474884,1254.346862215115,1,-0.2079578798215141,0.9231661713210024,RANDOM_MGC_615,0.1501540928514086,0.3,0.022546251600029436,0.2252311392771129
RANDOM,RANDOM_MGC_616,6,36,15,15,2.9545763447579074,2.9545763447579074,0.1969717563171938,0.1969717563171938,0.0478822816828202,0.455851948493522,0.2278796130430172,-0.1089971604849346,0.203475305326816,-0.029127986128605,0.3225016220654496,0.1969717563171938,0.0984858781585969,0.8030282436828062,1.791759469228055,2.449489742783178,0.0151390942909504,1647.3047678587222,2,-0.0592677479414067,1.055873139477577,RANDOM_MGC_616,0.1969717563171938,0.3,0.038797872786679975,0.2954576344757907
RANDOM,RANDOM_MGC_617,2,4,1,1,0.1758589262044673,0.1758589262044673,0.1758589262044673,0.1758589262044673,0.035811206925645,0.565160356361514,0.1644555648908878,0.1526874327932714,0.3713990947474131,-0.227656063375794,0.1931946700264284,0.1758589262044673,0.0879294631022336,0.8241410737955326,0.6931471805599453,1.4142135623730951,0.061132614057878,951.1871489599608,0,-0.126320848447326,-0.6400853217739039,RANDOM_MGC_617,0.1758589262044673,0.3,0.030926361925788275,0.2637883893067009
RANDOM,RANDOM_MGC_618,4,16,6,6,1.1936248895122137,1.1936248895122137,0.1989374815853689,0.1989374815853689,0.0386384880991783,0.5686797569948844,0.2064417581347194,-0.5388951974527463,0.2304993480020398,0.0076135960121001,0.2286800635236763,0.1989374815853689,0.0994687407926844,0.8010625184146312,1.3862943611198906,2.0,0.0160673176125604,742.7173626642821,1,-0.0530247206793005,1.939449217220537,RANDOM_MGC_618,0.1989374815853689,0.3,0.039576121579528986,0.2984062223780533
RANDOM,RANDOM_MGC_619,2,4,1,1,0.1351910518661043,0.1351910518661043,0.1351910518661043,0.1351910518661043,0.0516683414463832,0.3409527558506124,0.1561906327644747,-0.2960205026358433,0.2489334392036563,0.1129970135694692,0.284260670371731,0.1351910518661043,0.0675955259330521,0.8648089481338956,0.6931471805599453,1.4142135623730951,0.0471754309589324,3894.7905501537593,0,-0.2554796135590018,-0.0685971962344092,RANDOM_MGC_619,0.1351910518661043,0.3,0.018276620504663704,0.2027865777991564
RANDOM,RANDOM_MGC_620,7,49,21,21,1.844971555602275,1.844971555602275,0.087855788362013,0.087855788362013,0.2296635664293586,0.4151972968501912,0.042425382319013,-0.0727284241985337,0.2953834128697153,0.0553645183661999,0.3282400250756493,0.087855788362013,0.0439278941810065,0.9121442116379868,1.9459101490553128,2.6457513110645907,0.1702688660808758,1001.5137750732412,2,-0.4058136125665904,0.4219920810251111,RANDOM_MGC_620,0.087855788362013,0.3,0.0077186395487108175,0.13178368254301948
RANDOM,RANDOM_MGC_621,5,25,10,10,-0.3123957264469895,-0.3123957264469895,-0.0312395726446989,-0.0312395726446989,0.0024678146594347,0.450050229861532,0.0447304718338736,-0.0808184724892729,0.0455770433927882,-0.1302683455281019,0.3409576698127377,0.0,0.0,1.0,1.6094379124341005,2.23606797749979,0.103865584068964,325.3132557904267,2,-0.7840534396638659,0.0020435102283102,RANDOM_MGC_621,0.0,0.3,0.0,0.0
RANDOM,RANDOM_MGC_622,2,4,1,1,0.0650295633427736,0.0650295633427736,0.0650295633427736,0.0650295633427736,0.0979724076505908,0.0555951959644223,0.0762356249079429,0.0396506260770756,0.1673803366874956,-0.0017559461487127,0.4618673811294133,0.0650295633427736,0.0325147816713868,0.9349704366572263,0.6931471805599453,1.4142135623730951,0.0904949270461656,365.150980428466,0,-0.4783083540206596,-0.1396861722987586,RANDOM_MGC_622,0.0650295633427736,0.3,0.004228844108551804,0.0975443450141604
RANDOM,RANDOM_MGC_623,3,9,3,3,0.0678884751976511,0.0678884751976511,0.0226294917325503,0.0226294917325503,0.2186429202850393,0.1071074279646705,0.0297098708319574,0.0117418553534714,0.064208627664623,-0.1886217896533571,0.1801336695980912,0.0226294917325503,0.0113147458662751,0.9773705082674496,1.0986122886681096,1.7320508075688772,0.0107551480127793,1403.9771719146206,1,-0.6129684752814626,0.2784044599378596,RANDOM_MGC_623,0.0226294917325503,0.3,0.0005120938960735624,0.0339442375988254
RANDOM,RANDOM_MGC_624,2,4,1,1,0.2366369329423447,0.2366369329423447,0.2366369329423447,0.2366369329423447,0.0539499638052695,0.0330247400512888,0.1933022974380768,0.231299573584089,0.3662965776541645,0.0400268273785894,0.3042353941458224,0.2366369329423447,0.1183184664711723,0.7633630670576552,0.6931471805599453,1.4142135623730951,0.0158577742201031,22084.968217081085,0,0.0667065085003235,-1.185885573793517,RANDOM_MGC_624,0.2366369329423447,0.3,0.05599703803235974,0.354955399413517
RANDOM,RANDOM_MGC_625,6,36,15,15,1.0501816097595615,1.0501816097595615,0.0700121073173041,0.0700121073173041,0.1052435849217943,0.0629835709584689,0.1284992304834611,-0.1019145005169959,0.1768990540771355,-0.0541886995762391,0.2433048593355092,0.0700121073173041,0.035006053658652,0.929987892682696,1.791759469228055,2.449489742783178,0.0774601593649133,413.2514544581212,2,-0.4624840888645655,-1.9711530191736493,RANDOM_MGC_625,0.0700121073173041,0.3,0.004901695171009707,0.1050181609759561
RANDOM,RANDOM_MGC_626,2,4,1,1,0.0912475412816984,0.0912475412816984,0.0912475412816984,0.0912475412816984,0.088120012169697,0.4519117992731408,0.0889504140548068,-0.199821043433569,0.1500877211847384,-0.1151125718015759,0.2863460951325215,0.0912475412816984,0.0456237706408492,0.9087524587183016,0.6931471805599453,1.4142135623730951,0.0655584252951026,800.4114687075016,0,-0.3950416057725879,-0.2133804760137266,RANDOM_MGC_626,0.0912475412816984,0.3,0.008326113789955254,0.1368713119225476
RANDOM,RANDOM_MGC_627,2,4,1,1,0.1216554616988732,0.1216554616988732,0.1216554616988732,0.1216554616988732,0.0413444099022191,0.8818647591871281,0.0953967867106902,-0.0264302408842287,0.2223323152276679,-0.3625418127862346,0.1892841116406012,0.1216554616988732,0.0608277308494366,0.8783445383011268,0.6931471805599453,1.4142135623730951,0.017218288051193,12146.60244206836,0,-0.2984678478717099,-0.8804276369232692,RANDOM_MGC_627,0.1216554616988732,0.3,0.014800051361166005,0.1824831925483098
RANDOM,RANDOM_MGC_628,3,9,3,3,0.2567873210773326,0.2567873210773326,0.0855957736924442,0.0855957736924442,0.0147824884577135,0.3359220966370647,0.0312946043513439,-0.056716178813339,0.1160663397267176,-0.0497465516925387,0.3056512045548225,0.0855957736924442,0.0427978868462221,0.9144042263075558,1.0986122886681096,1.7320508075688772,0.0280108685620747,675.6797830904694,1,-0.4129912855727359,0.5475036779866402,RANDOM_MGC_628,0.0855957736924442,0.3,0.007326636474008123,0.1283936605386663
RANDOM,RANDOM_MGC_629,5,25,10,10,2.0284862387058347,2.0284862387058347,0.2028486238705834,0.2028486238705834,0.0247970737960564,0.6515926202966206,0.1947721818577618,0.1492036275655337,0.3100905853425121,0.1175305346854732,0.2411249924154474,0.2028486238705834,0.1014243119352917,0.7971513761294166,1.6094379124341005,2.23606797749979,0.0522823386482497,1729.28073560073,2,-0.0406031639603195,0.4337901587116489,RANDOM_MGC_629,0.2028486238705834,0.3,0.04114756420618941,0.3042729358058751
RANDOM,RANDOM_MGC_630,4,16,6,6,0.2297513719011235,0.2297513719011235,0.0382918953168539,0.0382918953168539,0.0059161148197107,0.1148074293062475,-0.0201935648444066,-0.0642018148953985,0.1499923868644117,-0.091051881925275,0.1084343346274758,0.0382918953168539,0.0191459476584269,0.961708104683146,1.3862943611198906,2.0,0.0372777664587315,7157.461962418783,1,-0.5632256072673101,0.013480019696702,RANDOM_MGC_630,0.0382918953168539,0.3,0.0014662692469568973,0.057437842975280796
RANDOM,RANDOM_MGC_631,1,1,0,0,0.0,0.0,0.0963171293218442,0.0963171293218442,0.1447010664518706,0.5608428468536151,0.1136086986990659,-0.0149181752003886,0.1551756175566446,0.0649610745284818,0.628362885555284,0.0963171293218442,0.0481585646609221,0.9036828706781558,0.0,1.0,0.0304502508903567,423.4863656387034,0,-0.3789408938090793,1.481574790554385,RANDOM_MGC_631,0.0963171293218442,0.3,0.00927698940080086,0.1444756939827663
RANDOM,RANDOM_MGC_632,0,0,0,0,0.0,0.0,0.0297845884154385,0.0297845884154385,0.0761013145917426,0.1241032927741441,0.0685033720495383,4.110528183692841e-05,0.0584692929916522,0.0092935748603346,0.1724663989232416,0.0297845884154385,0.0148922942077192,0.9702154115845614,-inf,0.0,0.0052742596186122,804.9174921792746,0,-0.5902443111383489,-0.0062276788629698,RANDOM_MGC_632,0.0297845884154385,0.3,0.0008871217070770733,0.0446768826231577
RANDOM,RANDOM_MGC_633,5,25,10,10,-0.112215982966701,-0.112215982966701,-0.0112215982966701,-0.0112215982966701,0.1540068455395229,0.6737670899000705,-0.0308729272126939,-0.1454223645028929,0.1512670470631116,-0.1169296719313139,0.0214050297454573,0.0,0.0,1.0,1.6094379124341005,2.23606797749979,0.0285429409768222,675.6222150605632,2,-0.7204775363521542,-1.4581508429458965,RANDOM_MGC_633,0.0,0.3,0.0,0.0
RANDOM,RANDOM_MGC_634,1,1,0,0,0.0,0.0,0.0390643945457247,0.0390643945457247,0.0342767334901957,0.4799143587003436,0.050869732854136,0.0232682887857579,0.1793584806903237,-0.4747686067694416,0.2598408131382178,0.0390643945457247,0.0195321972728623,0.9609356054542753,0.0,1.0,0.2424481683127623,240.35202920978972,0,-0.5607721953771155,-0.2236442416544157,RANDOM_MGC_634,0.0390643945457247,0.3,0.0015260269212240454,0.05859659181858699
RANDOM,RANDOM_MGC_635,4,16,6,6,0.4792223244573764,0.4792223244573764,0.0798703874095627,0.0798703874095627,0.1633075795927123,1.2330907020531765,0.1408768737106285,0.0451333810151981,0.0857490281390447,-0.3175479464434117,0.1320691561351866,0.0798703874095627,0.0399351937047813,0.9201296125904372,1.3862943611198906,2.0,0.0209227270810824,5267.788666963571,1,-0.431174773992408,1.1709677668550098,RANDOM_MGC_635,0.0798703874095627,0.3,0.006379278784953633,0.119805581114344
RANDOM,RANDOM_MGC_636,4,16,6,6,0.3121172523556472,0.3121172523556472,0.0520195420592745,0.0520195420592745,0.0369911278837011,0.5268123883782522,0.043377719393798,-0.0370691675339404,0.1201944246505832,-0.1747923896509987,0.0591146172897677,0.0520195420592745,0.0260097710296372,0.9479804579407256,1.3862943611198906,2.0,0.0592079853321953,610.6937839001841,1,-0.5196274126238344,-1.884254672960543,RANDOM_MGC_636,0.0520195420592745,0.3,0.0027060327560566285,0.0780293130889117
RANDOM,RANDOM_MGC_637,6,36,15,15,0.5000716564343435,0.5000716564343435,0.0333381104289562,0.0333381104289562,0.0129350374331114,0.1523538493309515,0.0280672711338153,-0.0442222584445193,0.0430014211818393,-0.2204696001842433,0.4443309989498304,0.0333381104289562,0.0166690552144781,0.9666618895710436,1.791759469228055,2.449489742783178,0.0352412047880673,456.5756136828712,2,-0.5789585352641439,-0.0940363270499763,RANDOM_MGC_637,0.0333381104289562,0.3,0.0011114296069732782,0.0500071656434343
RANDOM,RANDOM_MGC_638,1,1,0,0,-0.0,-0.0,-0.0173485399207001,-0.0173485399207001,0.0763163565527696,0.0349870382627687,-0.0170728838661745,-0.139284757510511,0.0211534285741887,-0.4113654127506467,0.096632409376798,0.0,0.0,1.0,0.0,1.0,0.0791696715622982,703.1470971308992,0,-0.7399363408002774,0.5754620345589553,RANDOM_MGC_638,0.0,0.3,0.0,0.0
RANDOM,RANDOM_MGC_639,3,9,3,3,0.229798513030088,0.229798513030088,0.0765995043433626,0.0765995043433626,0.2905810370079699,0.622092955149979,0.0545701108492009,-0.0108467207610171,0.1314590291272429,-0.4174556598941237,0.3770491918615536,0.0765995043433626,0.0382997521716813,0.9234004956566372,1.0986122886681096,1.7320508075688772,0.0689708989916275,2776.1806777516003,1,-0.4415629052760873,2.6522423345277835,RANDOM_MGC_639,0.0765995043433626,0.3,0.005867484065648826,0.1148992565150439
RANDOM,RANDOM_MGC_640,3,9,3,3,-0.0730054396686034,-0.0730054396686034,-0.0243351465562011,-0.0243351465562011,0.0535108154214576,0.2540230856755866,-0.041917812587753,-0.0294164301229186,-0.0048690624290522,-0.2397637562853273,0.3611705677121031,0.0,0.0,1.0,1.0986122886681096,1.7320508075688772,0.1444828096515797,1227.6947918879946,1,-0.7621253905119585,1.208257636927606,RANDOM_MGC_640,0.0,0.3,0.0,0.0
RANDOM,RANDOM_MGC_641,5,25,10,10,1.364639734219618,1.364639734219618,0.1364639734219618,0.1364639734219618,0.0724408057513333,0.5858776634745375,0.0980262794600655,-0.2438663275530977,0.1997449186983869,0.0389266853189705,0.3068945238343453,0.1364639734219618,0.0682319867109809,0.8635360265780382,1.6094379124341005,2.23606797749979,0.0525966723453951,496.8726195575938,2,-0.2514368899371407,0.1326163833644856,RANDOM_MGC_641,0.1364639734219618,0.3,0.018622416042109895,0.20469596013294267
RANDOM,RANDOM_MGC_642,4,16,6,6,0.5301193347500984,0.5301193347500984,0.0883532224583497,0.0883532224583497,0.0600184138367205,0.1468801998793621,0.1098273292772988,-0.0558228156716964,0.2108460392058911,0.0564421289316628,0.1087367725706584,0.0883532224583497,0.0441766112291748,0.9116467775416502,1.3862943611198906,2.0,0.1476016697906357,1651.0221251908704,1,-0.4042337912788405,0.5207592263469469,RANDOM_MGC_642,0.0883532224583497,0.3,0.00780629191877463,0.1325298336875245
RANDOM,RANDOM_MGC_643,3,9,3,3,-0.0629584693860301,-0.0629584693860301,-0.02098615646201,-0.02098615646201,0.0611447019240049,0.0088129587980861,-0.0245642301373514,-0.2333724884072387,0.036455279013679,-0.0223751045400447,0.0562115600868142,0.0,0.0,1.0,1.0986122886681096,1.7320508075688772,0.002121913365785,2471.535009049303,1,-0.7514891959241111,-1.8976953602849256,RANDOM_MGC_643,0.0,0.3,0.0,0.0
RANDOM,RANDOM_MGC_644,3,9,3,3,0.1816384665883791,0.1816384665883791,0.0605461555294597,0.0605461555294597,0.0241250622144411,0.0161520934148817,0.0904876379231409,-0.1023812596270081,0.0872217176206912,-0.1482359093346973,0.1188639960479138,0.0605461555294597,0.0302730777647298,0.9394538444705404,1.0986122886681096,1.7320508075688772,0.0261121381467146,1070.879349702868,1,-0.4925473922315507,-1.0497221859059624,RANDOM_MGC_644,0.0605461555294597,0.3,0.0036658369493975237,0.0908192332941895
RANDOM,RANDOM_MGC_645,6,36,15,15,0.436453428046029,0.436453428046029,0.0290968952030686,0.0290968952030686,0.054901631032007,0.3330522930529471,0.0801849962886615,0.0052212026244198,0.0826801771528434,-0.0723414175065727,0.2144509448289752,0.0290968952030686,0.0145484476015343,0.9709031047969314,1.791759469228055,2.449489742783178,0.0562346110710288,867.1734991622659,2,-0.5924283841328304,0.6509556711106305,RANDOM_MGC_645,0.0290968952030686,0.3,0.0008466293104583566,0.0436453428046029
RANDOM,RANDOM_MGC_646,5,25,10,10,1.051613902397618,1.051613902397618,0.1051613902397618,0.1051613902397618,0.0686968250267918,0.0364681662213434,0.0526280323342134,-0.1647111239825283,0.1949099558833847,0.0885547580755477,0.2109798500863296,0.1051613902397618,0.0525806951198809,0.8948386097602382,1.6094379124341005,2.23606797749979,0.0327248962469258,3028.6611567122413,2,-0.3508520438982268,0.161167396656318,RANDOM_MGC_646,0.1051613902397618,0.3,0.01105891799715947,0.1577420853596427
RANDOM,RANDOM_MGC_647,3,9,3,3,0.5330159450029297,0.5330159450029297,0.1776719816676432,0.1776719816676432,0.1365936875989355,0.4104915374106755,0.1358348129118296,-0.2363691572460748,0.4531740832323846,0.1123422178521787,0.2839637660808127,0.1776719816676432,0.0888359908338216,0.8223280183323567,1.0986122886681096,1.7320508075688772,0.1345414606653156,916.7316161704048,1,-0.120562691461927,0.2887411865973929,RANDOM_MGC_647,0.1776719816676432,0.3,0.03156733306970734,0.2665079725014648
RANDOM,RANDOM_MGC_648,3,9,3,3,-0.1519117360345435,-0.1519117360345435,-0.0506372453448478,-0.0506372453448478,0.0150627364668642,0.1631299848222896,-0.0160431306484839,-0.0588311853411384,0.0185664927355065,-0.1771358867843236,0.1619574836677486,0.0,0.0,1.0,1.0986122886681096,1.7320508075688772,0.0075704943539324,5476.335797967539,1,-0.8456593016065519,0.034114653677361,RANDOM_MGC_648,0.0,0.3,0.0,0.0
RANDOM,RANDOM_MGC_649,2,4,1,1,0.0906668516194666,0.0906668516194666,0.0906668516194666,0.0906668516194666,0.0847730428938089,0.2484207196478217,0.0779484071685615,0.073417624234713,0.3094702420817387,-0.2154503954803949,0.0971391968943947,0.0906668516194666,0.0453334258097333,0.9093331483805334,0.6931471805599453,1.4142135623730951,0.0327167474048917,514.0729224739829,0,-0.396885841816571,-0.0050908975815143,RANDOM_MGC_649,0.0906668516194666,0.3,0.008220477982586372,0.1360002774291999
RANDOM,RANDOM_MGC_650,1,1,0,0,0.0,0.0,0.0711305715147685,0.0711305715147685,0.1085280918474752,0.4846569813978964,0.0751662522615901,-0.3923692856296816,0.4881838491435144,-0.0044762591211345,0.0995083944034176,0.0711305715147685,0.0355652857573842,0.9288694284852316,0.0,1.0,0.0969584299657746,502.2442394988416,0,-0.458931912683332,0.1029306484787973,RANDOM_MGC_650,0.0711305715147685,0.3,0.005059558204017595,0.1066958572721527
RANDOM,RANDOM_MGC_651,6,36,15,15,1.952477181419746,1.952477181419746,0.130165145427983,0.130165145427983,0.0482550260238241,0.0875357220181952,0.1343437936118385,0.0954269456637626,0.2120403650059504,-0.0833955753576301,0.5689579503583717,0.130165145427983,0.0650825727139915,0.8698348545720169,1.791759469228055,2.449489742783178,0.0708271956274988,444.1681557573516,2,-0.2714415953364024,-1.0560351842648052,RANDOM_MGC_651,0.130165145427983,0.3,0.016942965084287963,0.1952477181419745
RANDOM,RANDOM_MGC_652,6,36,15,15,1.464554409073139,1.464554409073139,0.0976369606048759,0.0976369606048759,0.0796652468879964,0.1597693368645748,0.0502360491449504,-0.0737333156286014,0.1135446121987546,0.0888094420621132,0.4594061728001744,0.0976369606048759,0.0488184803024379,0.902363039395124,1.791759469228055,2.449489742783178,0.0783213185169884,863.6378650865489,2,-0.3747491876664416,-0.2289269723449324,RANDOM_MGC_652,0.0976369606048759,0.3,0.009532976076158087,0.1464554409073138
RANDOM,RANDOM_MGC_653,3,9,3,3,0.0873305323396315,0.0873305323396315,0.0291101774465438,0.0291101774465438,0.1240436433893096,0.3923085279367513,0.0544125328621073,0.0214066215005184,0.2373050000749068,-0.6269326761419622,0.5954850419522648,0.0291101774465438,0.0145550887232719,0.970889822553456,1.0986122886681096,1.7320508075688772,0.0310340324131802,1099.3826361472936,1,-0.5923862005126366,-1.2441046314288415,RANDOM_MGC_653,0.0291101774465438,0.3,0.0008474024309692672,0.0436652661698157
RANDOM,RANDOM_MGC_654,4,16,6,6,0.3590830234060207,0.3590830234060207,0.0598471705676701,0.0598471705676701,0.0625677729723813,0.7518798711033204,0.0722931785184115,-0.071994319547721,0.2581558553688704,-0.653017707466905,0.1069217097182708,0.0598471705676701,0.029923585283835,0.94015282943233,1.3862943611198906,2.0,0.0206568468910757,291.3030372441554,1,-0.4947673271547589,-0.6195964567382412,RANDOM_MGC_654,0.0598471705676701,0.3,0.0035816838249557977,0.0897707558515051
RANDOM,RANDOM_MGC_655,5,25,10,10,0.2598216416695229,0.2598216416695229,0.0259821641669522,0.0259821641669522,0.0405491489493495,0.1028737792159917,-0.024441618709008,-0.0948812003600385,0.2289030836479349,-0.1243085366961554,0.1093995731970982,0.0259821641669522,0.0129910820834761,0.9740178358330476,1.6094379124341005,2.23606797749979,0.035295516339876,1208.043355196657,2,-0.6023205857987605,1.1959050092045331,RANDOM_MGC_655,0.0259821641669522,0.3,0.000675072854798455,0.0389732462504283
RANDOM,RANDOM_MGC_656,4,16,6,6,0.953379041043003,0.953379041043003,0.1588965068405005,0.1588965068405005,0.1741274869856297,0.2924326397812316,0.1506376437977363,-0.1185939455832672,0.4595739491210944,-0.0554305820245033,0.1826151479142063,0.1588965068405005,0.0794482534202502,0.8411034931594995,1.3862943611198906,2.0,0.0112247200934687,1930.1522934052637,1,-0.1801924897366683,-0.1807523104975635,RANDOM_MGC_656,0.1588965068405005,0.3,0.02524809988611322,0.2383447602607507
RANDOM,RANDOM_MGC_657,6,36,15,15,1.2601969058356186,1.2601969058356186,0.0840131270557079,0.0840131270557079,0.4493349888401594,0.9060933147726768,0.0785619011180176,-0.046446048158103,0.1163696799855312,-0.2052543509872116,0.288557399488087,0.0840131270557079,0.0420065635278539,0.9159868729442922,1.791759469228055,2.449489742783178,0.0512705691830209,253.28325443443893,2,-0.4180176777443126,0.5958394752808079,RANDOM_MGC_657,0.0840131270557079,0.3,0.0070582055176785195,0.1260196905835618
RANDOM,RANDOM_MGC_658,6,36,15,15,3.262268080326953,3.262268080326953,0.2174845386884635,0.2174845386884635,0.0244157241464206,0.3139644090949174,0.25486244818306,0.2132564390578863,0.2580456339139086,-0.4863820907581688,0.5216466879334951,0.2174845386884635,0.1087422693442317,0.7825154613115365,1.791759469228055,2.449489742783178,0.0771942804384518,651.2076574607479,2,0.0058796364051238,0.11529455411255,RANDOM_MGC_658,0.2174845386884635,0.3,0.047299524568533785,0.3262268080326952
RANDOM,RANDOM_MGC_659,2,4,1,1,0.0781930822191619,0.0781930822191619,0.0781930822191619,0.0781930822191619,0.2201787698921271,0.6698872166450672,0.1368493460908494,0.0183270243430397,0.1943792835078255,-0.0791315667969033,0.2705821255924218,0.0781930822191619,0.0390965411095809,0.921806917780838,0.6931471805599453,1.4142135623730951,0.0037256642181938,1934.27088061112,0,-0.4365017961353679,-0.3848916668932745,RANDOM_MGC_659,0.0781930822191619,0.3,0.006114158106932612,0.11728962332874279
RANDOM,RANDOM_MGC_660,4,16,6,6,0.1932187172961429,0.1932187172961429,0.0322031195493571,0.0322031195493571,0.0788400863017238,0.8426755041581102,0.0317849306754902,-0.0105511766290466,0.1151922576174296,-0.2493857958958914,0.2137174126154221,0.0322031195493571,0.0161015597746785,0.9677968804506428,1.3862943611198906,2.0,0.045699900861201,368.9203378410653,1,-0.5825631992109818,-1.0085687066084232,RANDOM_MGC_660,0.0322031195493571,0.3,0.0010370409087101851,0.04830467932403559
RANDOM,RANDOM_MGC_661,3,9,3,3,-0.0749211656265321,-0.0749211656265321,-0.0249737218755107,-0.0249737218755107,0.0594068225079726,0.7949738253246086,-0.1090088251247664,-0.1095397836870601,0.177801629429643,-0.0677026187123123,0.2993952028987708,0.0,0.0,1.0,1.0986122886681096,1.7320508075688772,0.0428351210018512,799.5279396653006,1,-0.7641534679813288,-0.4000556524093581,RANDOM_MGC_661,0.0,0.3,0.0,0.0
RANDOM,RANDOM_MGC_662,4,16,6,6,-0.2731375020850325,-0.2731375020850325,-0.045522917014172,-0.045522917014172,0.2236452291330778,0.4262372764229491,-0.0092171267407251,-0.1014409517170603,-0.0161520581846053,-0.0789800272890819,-0.0270351625719661,0.0,0.0,1.0,1.3862943611198906,2.0,0.015330568892352,3255.7683171809704,1,-0.8294164971248184,0.1831784459805245,RANDOM_MGC_662,0.0,0.3,0.0,0.0
RANDOM,RANDOM_MGC_663,1,1,0,0,-0.0,-0.0,-0.0299736519533897,-0.0299736519533897,0.2411717891771433,0.2409525625060041,0.0799299816229963,-0.0629412315239328,0.0774405901027816,-0.2792926984017134,0.2411003195937067,0.0,0.0,1.0,0.0,1.0,0.2686634180689017,6602.362134338004,0,-0.7800329503740046,0.5801534441242598,RANDOM_MGC_663,0.0,0.3,0.0,0.0
RANDOM,RANDOM_MGC_664,10,100,45,45,4.56596964998169,4.56596964998169,0.1014659922218153,0.1014659922218153,0.0318356777311212,0.030527715248496,0.1373612259341364,-0.0067227625949027,0.3834924978625428,-0.4137685478257104,0.5476176092282952,0.1014659922218153,0.0507329961109076,0.8985340077781847,2.302585092994045,3.1622776601683795,0.0346362199886654,1702.6058532069294,4,-0.3625884095765249,0.1223368645572861,RANDOM_MGC_664,0.1014659922218153,0.3,0.01029534757755748,0.15219898833272288
RANDOM,RANDOM_MGC_665,5,25,10,10,1.186194766493253,1.186194766493253,0.1186194766493253,0.1186194766493253,0.0443747005707342,0.0755810407925866,0.1049789952488012,0.081348344062318,0.1429377577871239,-0.0490715086623362,0.3262937024640777,0.1186194766493253,0.0593097383246626,0.8813805233506747,1.6094379124341005,2.23606797749979,0.1094631906188792,925.881923570009,2,-0.3081099569387976,0.6494803179457108,RANDOM_MGC_665,0.1186194766493253,0.3,0.014070580240559832,0.1779292149739879
RANDOM,RANDOM_MGC_666,1,1,0,0,-0.0,-0.0,-0.0297645398442814,-0.0297645398442814,0.1910031255489389,0.0886203873328149,-0.0097126945917681,-0.2199157195130944,0.0068906214084466,-0.1826950921207353,0.2006275319964145,0.0,0.0,1.0,0.0,1.0,0.0105585917687613,664.2124010098097,0,-0.779368822675625,-1.520170102559706,RANDOM_MGC_666,0.0,0.3,0.0,0.0
RANDOM,RANDOM_MGC_667,4,16,6,6,0.8762863217964253,0.8762863217964253,0.1460477202994042,0.1460477202994042,0.0674962587529757,0.010147575187476,0.1860603752618913,0.1070402373303961,0.1983742843604279,-0.0232717896235152,0.3521426094406398,0.1460477202994042,0.0730238601497021,0.8539522797005958,1.3862943611198906,2.0,0.0690848398794623,2726.445700672111,1,-0.220999476328196,0.8666625575835016,RANDOM_MGC_667,0.1460477202994042,0.3,0.021329936604653,0.2190715804491063
