category,name,n,n_squared,n_comparisons_total,n_comparisons_non_self,sum_scores_all,sum_scores_non_self,mean_score_all,mean_score_non_self,var_score_non_self,std_score_non_self,median_score_non_self,q25_score,q75_score,min_score,max_score,fraction_strong_binders,fraction_moderate_binders,fraction_weak_binders,log_n,sqrt_n,expected_random,enrichment_score,size_bin,z_score,effect_size
MGC (KEGG),MGC_CANDIDATE_251,6,36,15,15,13.338841998494308,13.338841998494308,0.8892561332329538,0.8892561332329538,0.19172685102163012,0.019481822677776078,0.9261800723015068,0.6988861769230894,0.9455892489728922,0.6472398044149148,0.9621969100418859,0.8892561332329538,0.4446280666164769,0.11074386676704617,1.791759469228055,2.449489742783178,0.0491842664382036,134104.2534006577,2,2.1393865137640904,14.1133021065887
MGC (KEGG),MGC_CANDIDATE_252,3,9,3,3,2.844246817711437,2.844246817711437,0.948082272570479,0.948082272570479,0.03249429574437905,0.24876484242277935,0.9666474072217737,0.758682444161882,0.9818001002033447,0.7493158589500518,1.0696388247064992,0.948082272570479,0.4740411362852395,0.051917727429521054,1.0986122886681096,1.7320508075688772,0.04337804396297426,63599.01010383865,1,2.3262148552187316,18.568526636892795
MGC (KEGG),MGC_CANDIDATE_253,5,25,10,10,9.80598217319341,9.80598217319341,0.980598217319341,0.980598217319341,0.06384539928991727,0.04066495212184786,1.0188799933497277,0.91971319397004,0.9822844605918232,0.797272266615014,1.169235646281455,0.980598217319341,0.4902991086596705,0.019401782680658952,1.6094379124341003,2.23606797749979,0.004424256831249284,181643.98501302087,2,2.429483573796452,14.959145520760739
MGC (KEGG),MGC_CANDIDATE_254,5,25,10,10,9.51176562034881,9.51176562034881,0.951176562034881,0.951176562034881,0.032674355651704165,0.21466471106120552,0.9518005906018923,0.9143892126753853,0.9938597196931593,0.9197451846619233,1.0381034900343074,0.951176562034881,0.4755882810174405,0.04882343796511901,1.6094379124341003,2.23606797749979,0.07245128231726965,675034.9484916326,2,2.336042135661153,20.418170620820735
MGC (KEGG),MGC_CANDIDATE_255,3,9,3,3,2.6468310327577247,2.6468310327577247,0.8822770109192416,0.8822770109192416,0.024235634761769084,0.06283925721081891,0.8944819344530746,0.836646696917394,0.8897079468224459,0.585545446774713,1.5659952638145063,0.8822770109192416,0.4411385054596208,0.1177229890807584,1.0986122886681096,1.7320508075688772,0.10455812532773896,1869999.8402611525,1,2.117221233816029,17.136575334002295
MGC (KEGG),MGC_CANDIDATE_256,1,1,0,0,0.0,0.0,0.9102256800326112,0.9102256800326112,0.05467045089010845,0.8233776990113656,0.8218848754353232,0.8365411457694415,1.105699717101882,0.8343888466735471,1.0662619881789,0.9102256800326112,0.4551128400163056,0.08977431996738883,0.0,1.0,0.04077591984026035,467000.409148443,0,2.205984554936858,12.099870835403074
MGC (KEGG),MGC_CANDIDATE_257,8,64,28,28,26.81018482878509,26.81018482878509,0.9575066010280389,0.9575066010280389,0.040752736142677146,0.11005982141359825,1.0088111098483326,0.9481450744598023,1.0832471918793865,0.9072491938238493,1.375377627635036,0.9575066010280389,0.47875330051401943,0.04249339897196114,2.0794415416798357,2.8284271247461903,0.010753812734184772,131453.71739360827,3,2.356145965348995,20.80227591085456
MGC (KEGG),MGC_CANDIDATE_258,0,0,0,0,0.0,0.0,0.9041929244282929,0.9041929244282929,0.15471532872467467,0.029260191869461393,0.8896343730335663,0.8147908450954452,0.9404379992155664,0.6584906277348195,1.228426159720109,0.9041929244282929,0.45209646221414646,0.09580707557170709,-inf,0.0,0.08368076400332466,183520.08536099535,0,2.186824879720215,15.834316033473035
MGC (KEGG),MGC_CANDIDATE_259,1,1,0,0,0.0,0.0,0.9352831245599482,0.9352831245599482,0.1376892921446688,0.5426490908005568,0.9137612636494439,0.8749053175650725,0.9750245836458353,0.8867777981640537,0.9451388585190174,0.9352831245599482,0.4676415622799741,0.06471687544005178,0.0,1.0,0.1127947910389034,189338.95034981475,0,2.2855655176662575,20.61524357771964
MGC (KEGG),MGC_CANDIDATE_260,2,4,1,1,0.9442151194425921,0.9442151194425921,0.9442151194425921,0.9442151194425921,0.044402934573336286,0.15426760749113175,1.0410555269265755,0.8019473954721728,1.0285199071318953,0.8060915410595,1.0717252727858595,0.9442151194425921,0.47210755972129603,0.055784880557407934,0.6931471805599453,1.4142135623730951,0.08204267288233962,294787.9014021143,0,2.3139330054633227,14.201713370901723
MGC (KEGG),MGC_CANDIDATE_261,1,1,0,0,0.0,0.0,0.8982728772673918,0.8982728772673918,0.48631589912905454,0.5146411219603634,0.76283131905977,0.8662604052242415,1.0582374373837233,0.8218677051151181,1.226743123979523,0.8982728772673918,0.4491364386336959,0.1017271227326082,0.0,1.0,0.011894849586507869,1357147.223729087,0,2.1680231598579214,15.81669524222378
MGC (KEGG),MGC_CANDIDATE_262,6,36,15,15,13.825392230794971,13.825392230794971,0.9216928153863314,0.9216928153863314,0.36434402268448485,0.11240348932656151,0.9264572820695465,0.9148321388842553,1.0485287654192912,0.574831132732618,1.3959242275932113,0.9216928153863314,0.4608464076931657,0.07830718461366859,1.791759469228055,2.449489742783178,0.012222134564718877,1467263.1931842552,2,2.242403499023587,16.29634249597522
MGC (KEGG),MGC_CANDIDATE_263,7,49,21,21,17.551501418180834,17.551501418180834,0.835785781818135,0.835785781818135,0.24990073308968774,0.20796682048850504,0.7237923958253124,0.6108151257194823,0.8387099342469599,0.21832728957215553,1.0361853669104741,0.835785781818135,0.4178928909090675,0.164214218181865,1.9459101490553132,2.6457513110645907,0.030643550257933895,372407.5526614268,2,1.9695678381833364,14.49565867734684
MGC (KEGG),MGC_CANDIDATE_264,2,4,1,1,0.8956415336839741,0.8956415336839741,0.8956415336839741,0.8956415336839741,0.08831170948105295,0.17682934805874403,0.9126166264459856,0.8885910366171991,1.049491047675648,0.5474817270319515,1.433390952849537,0.8956415336839741,0.4478207668419871,0.10435846631602586,0.6931471805599453,1.4142135623730951,0.008567025356051831,531293.6232027634,0,2.1596661681698124,18.815759986760657
MGC (KEGG),MGC_CANDIDATE_265,4,16,6,6,5.498883959474308,5.498883959474308,0.9164806599123847,0.9164806599123847,0.053155694329034844,0.24487006288395452,0.8815246004805722,0.6543662712701486,1.1296247458968875,0.8153519661554589,1.134200368084434,0.9164806599123847,0.45824032995619235,0.0835193400876153,1.3862943611198906,2.0,0.058154389783846364,199275.2088065145,1,2.225850001317168,20.79774602551293
MGC (KEGG),MGC_CANDIDATE_266,0,0,0,0,0.0,0.0,0.889609854086949,0.889609854086949,0.03754543917462615,0.15407441789943016,0.7428953501686131,0.8207951254086956,0.8990288137752089,0.8540737672108449,0.9363661782171643,0.889609854086949,0.4448049270434745,0.11039014591305096,-inf,0.0,0.06157277956529329,80024.77519474436,0,2.1405099102887317,8.119721164150494
MGC (KEGG),MGC_CANDIDATE_267,7,49,21,21,20.314877209329236,20.314877209329236,0.9673751052061541,0.9673751052061541,0.0015146195634168384,0.20603155425136993,1.0218315980088977,0.9615821389487873,1.1143686748727815,0.7276629111684099,1.1308924029527057,0.9673751052061541,0.48368755260307705,0.03262489479384589,1.9459101490553132,2.6457513110645907,0.21525315674000517,2645414.583835863,2,2.3874877513135107,17.44445512497453
MGC (KEGG),MGC_CANDIDATE_268,4,16,6,6,5.308117096770378,5.308117096770378,0.884686182795063,0.884686182795063,0.0999147293418882,0.34120049422289284,0.8201975823328514,0.871236569261114,0.9136852008838319,0.4166361851463968,1.1667980018155177,0.884686182795063,0.4423430913975315,0.11531381720493705,1.3862943611198906,2.0,0.023793971300222455,43369.55383676156,1,2.1248726212928837,12.316488570446445
MGC (KEGG),MGC_CANDIDATE_269,1,1,0,0,0.0,0.0,0.9114187988591814,0.9114187988591814,0.08055589645445722,0.16068039581832777,0.9588557199886181,0.8352861417159207,0.9304995522437138,0.8087641265430177,1.1309963134391272,0.9114187988591814,0.4557093994295907,0.08858120114081858,0.0,1.0,0.06466915914015367,70555.83649400296,0,2.209773829807464,7.221574638390678
MGC (KEGG),MGC_CANDIDATE_270,2,4,1,1,0.9268299955867245,0.9268299955867245,0.9268299955867245,0.9268299955867245,0.09939050783908325,0.34598841884358633,0.87809669001608,0.9252386801350164,1.0053291702668086,0.9185044137316897,0.9442402586339698,0.9268299955867245,0.46341499779336226,0.07317000441327548,0.6931471805599453,1.4142135623730951,0.03432666165008689,2666842.7903056294,0,2.2587188796928195,16.55105476939258
MGC (KEGG),MGC_CANDIDATE_271,8,64,28,28,26.942002606533983,26.942002606533983,0.9622143788047851,0.9622143788047851,0.08579154908091402,0.3758459062103326,0.9390003657878176,0.7155498967682115,1.0426606684204132,0.9356560820293577,1.016316975234396,0.9622143788047851,0.48110718940239255,0.03778562119521489,2.0794415416798357,2.8284271247461903,0.008857464218168019,449825.67808908445,3,2.3710975893017414,16.557820492499637
MGC (KEGG),MGC_CANDIDATE_272,2,4,1,1,0.8845317219181551,0.8845317219181551,0.8845317219181551,0.8845317219181551,0.014817052835724537,0.41460318361927523,0.7703520687672294,0.725438133377191,0.9481851309869761,0.7880634650204624,1.1173553718593974,0.8845317219181551,0.44226586095907755,0.1154682780818449,0.6931471805599453,1.4142135623730951,0.12155819855034203,143499.25074973187,0,2.124382062677661,17.04038152518565
MGC (KEGG),MGC_CANDIDATE_273,2,4,1,1,0.9547054213081839,0.9547054213081839,0.9547054213081839,0.9547054213081839,0.1188688178580562,0.19099423550460115,0.975937464405728,0.8844761779270669,1.186783559705816,0.816364981537309,1.1049941798350402,0.9547054213081839,0.47735271065409196,0.04529457869181608,0.6931471805599453,1.4142135623730951,0.0030898175481882282,875634.1372084727,0,2.347249584130195,16.113083633710573
MGC (KEGG),MGC_CANDIDATE_274,3,9,3,3,2.7707288779425863,2.7707288779425863,0.9235762926475288,0.9235762926475288,0.044696823254522,0.0011391842978567502,0.8948795868860787,0.6628749918369689,0.9512327809643983,0.854919151469927,0.9298436762235917,0.9235762926475288,0.4617881463237644,0.07642370735247117,1.0986122886681096,1.7320508075688772,0.0021539266592388146,958431.4357505634,1,2.248385311477027,17.625075669851025
MGC (KEGG),MGC_CANDIDATE_275,4,16,6,6,5.3807955985302325,5.3807955985302325,0.8967992664217054,0.8967992664217054,0.07262797172795231,0.42013146181190275,0.878471293438477,0.8667225757525945,0.9890663098496486,0.763109403817328,1.1649517784666696,0.8967992664217054,0.4483996332108527,0.10320073357829462,1.3862943611198906,2.0,0.01538629057131779,116694.46115005428,1,2.1633430589138576,13.190853595967267
MGC (KEGG),MGC_CANDIDATE_276,2,4,1,1,0.9357767938051084,0.9357767938051084,0.9357767938051084,0.9357767938051084,0.04551603753942173,0.7193494715950386,0.9310254758487836,0.7437651164564892,0.9885175642380514,0.2979116535145865,0.9523294463678422,0.9357767938051084,0.4678883969025542,0.06422320619489164,0.6931471805599453,1.4142135623730951,0.3873910023724569,259666.81918079875,0,2.287133382009203,15.790003167464755
MGC (KEGG),MGC_CANDIDATE_277,5,25,10,10,9.286746117804837,9.286746117804837,0.9286746117804837,0.9286746117804837,0.002224547625093763,0.31719896443895246,0.8462739167368017,0.7651346165475761,1.135646704090347,0.9126399026682777,0.9695459429128015,0.9286746117804837,0.46433730589024186,0.07132538821951628,1.6094379124341003,2.23606797749979,0.0010511137712936828,1062617.6081788728,2,2.264577271693067,17.094498805285706
MGC (KEGG),MGC_CANDIDATE_278,5,25,10,10,9.070941443167126,9.070941443167126,0.9070941443167125,0.9070941443167125,0.2091950018018318,0.22304618877603669,0.9416492541241408,0.8199099311083985,0.9213444550173853,0.5816658960569403,1.3767714941236906,0.9070941443167125,0.45354707215835627,0.09290585568328746,1.6094379124341003,2.23606797749979,0.02750211794002379,195456.72015725033,2,2.1960389826012263,19.05886836767813
MGC (KEGG),MGC_CANDIDATE_279,2,4,1,1,0.9251846562947306,0.9251846562947306,0.9251846562947306,0.9251846562947306,0.016102997183299626,0.2460156534274186,0.8970096470619303,0.8867885282889614,0.9338401982793059,0.8036705387359282,1.0008731681421354,0.9251846562947306,0.4625923281473653,0.07481534370526943,0.6931471805599453,1.4142135623730951,0.036560331330111676,586638.3080424259,0,2.2534933793537673,15.1315364182564
MGC (KEGG),MGC_CANDIDATE_280,2,4,1,1,0.9128965328847325,0.9128965328847325,0.9128965328847325,0.9128965328847325,0.08726879579597008,0.307172603688935,1.0276563746776821,0.8311769850753907,1.4057126913061118,0.7008112186974019,0.9198742673501167,0.9128965328847325,0.45644826644236625,0.08710346711526751,0.6931471805599453,1.4142135623730951,0.01889217739766376,1839146.5424704573,0,2.2144670257270653,14.35861330410747
MGC (KEGG),MGC_CANDIDATE_281,1,1,0,0,0.0,0.0,0.9263649683217837,0.9263649683217837,0.21467017460714352,1.955656981759906,0.9023851108978648,0.6111992210663052,1.0124514251000816,0.22918875390767512,0.9298812546415041,0.9263649683217837,0.46318248416089186,0.07363503167821628,0.0,1.0,0.061133860226401215,40437.59370251541,0,2.257241980586088,14.834283316447005
MGC (KEGG),MGC_CANDIDATE_282,2,4,1,1,0.9411775282120682,0.9411775282120682,0.9411775282120682,0.9411775282120682,0.025016697922568,0.019219490094092673,0.9216988992852063,0.932340946684435,1.184153223454998,0.8181047766913428,1.4895390695739312,0.9411775282120682,0.4705887641060341,0.05882247178793176,0.6931471805599453,1.4142135623730951,0.023357418388574924,314503.87640892563,0,2.3042857952603932,11.419220683661734
MGC (KEGG),MGC_CANDIDATE_283,2,4,1,1,0.9661224540359246,0.9661224540359246,0.9661224540359246,0.9661224540359246,0.05310533868886852,0.006423142316619638,0.8982932695657347,0.9436820564532262,1.0185840023029105,0.9459302490235666,1.0593313665354942,0.9661224540359246,0.4830612270179623,0.03387754596407544,0.6931471805599453,1.4142135623730951,0.05415914941290734,574718.7091295079,0,2.3835094052382666,17.308872857163877
MGC (KEGG),MGC_CANDIDATE_284,1,1,0,0,0.0,0.0,0.8898789815316751,0.8898789815316751,0.047438438178818675,0.9986740103600238,0.8091984931975053,0.7866268270197136,0.9825876828660007,0.5379287200386103,1.084015584403339,0.8898789815316751,0.44493949076583755,0.1101210184683249,0.0,1.0,0.02107990965217775,73714.191260414,0,2.1413646431456614,10.628049279604882
MGC (KEGG),MGC_CANDIDATE_285,3,9,3,3,2.942675703347158,2.942675703347158,0.9808919011157192,0.9808919011157192,0.009345443124410813,0.17419992666334919,1.0247762456206173,0.8674391949690389,1.0993382846763193,0.9193929776960301,1.0877519013853698,0.9808919011157192,0.4904459505578596,0.019108098884280778,1.0986122886681096,1.7320508075688772,0.008116074720770859,260507.9374444238,1,2.4304162961747577,16.172892309112086
MGC (KEGG),MGC_CANDIDATE_286,6,36,15,15,13.058904441193386,13.058904441193386,0.8705936294128924,0.8705936294128924,0.055080989773901856,0.28429858074650793,0.9236508296632904,0.8526246377062048,1.298273644364452,0.3993704862439269,0.918604713765658,0.8705936294128924,0.4352968147064462,0.12940637058710758,1.791759469228055,2.449489742783178,0.0413246149187293,1257327.0593492459,2,2.0801155047303763,15.253722666778362
MGC (KEGG),MGC_CANDIDATE_287,2,4,1,1,0.9192018024340393,0.9192018024340393,0.9192018024340393,0.9192018024340393,0.06529240587024873,0.4200461218270274,0.8909318123926369,0.7550609382355958,0.9311633558674409,0.9021035983873609,1.3394412731400531,0.9192018024340393,0.45960090121701963,0.08079819756596074,0.6931471805599453,1.4142135623730951,0.040228521251960705,218750.01028917986,0,2.234492189125303,10.347082303748321
MGC (KEGG),MGC_CANDIDATE_288,0,0,0,0,0.0,0.0,0.9391845645750836,0.9391845645750836,0.0026957440768067913,0.406550624633727,0.945250768618149,0.6754028369290724,0.9525126565432569,0.8874344167709607,1.5369750964825535,0.9391845645750836,0.4695922822875418,0.06081543542491641,-inf,0.0,0.015288600258176936,100275.18786298063,0,2.2979562605489465,10.518161694804611
MGC (KEGG),MGC_CANDIDATE_289,3,9,3,3,2.7926603412865374,2.7926603412865374,0.9308867804288459,0.9308867804288459,0.06697114695375661,0.3125512486848759,0.9929800741374104,0.922585252244808,1.004953327938274,0.24204970967590744,1.812877961880313,0.9308867804288459,0.46544339021442294,0.06911321957115413,1.0986122886681096,1.7320508075688772,0.022412108224648505,1370699.5983065385,1,2.2716029885639313,12.438925581060714
MGC (KEGG),MGC_CANDIDATE_290,0,0,0,0,0.0,0.0,0.906487112964844,0.906487112964844,0.00985284933202974,0.19153607878305826,0.9209603917109045,0.5405552463006653,0.912228860021134,0.4820018487122835,0.9149373892481845,0.906487112964844,0.453243556482422,0.09351288703515603,-inf,0.0,0.028561633070085697,690037.8247370321,0,2.1941110869079554,13.968174067514191
MGC (KEGG),MGC_CANDIDATE_291,7,49,21,21,19.271294684047426,19.271294684047426,0.9176806992403536,0.9176806992403536,0.22299171369036272,0.25746191844540395,0.9419215087944868,0.8846617743783566,1.047684948186243,0.868289184394319,0.9280169657968067,0.9176806992403536,0.4588403496201768,0.08231930075964644,1.9459101490553132,2.6457513110645907,0.04133013786877362,412975.56621886266,2,2.2296612552911603,19.441437844954244
MGC (KEGG),MGC_CANDIDATE_292,3,9,3,3,2.7299669242926345,2.7299669242926345,0.9099889747642115,0.9099889747642115,0.10502729347122447,0.39240693839362484,0.9143523033991294,0.8730477469235951,1.3783616915236196,0.610351462718285,1.3003270289304232,0.9099889747642115,0.45499448738210574,0.09001102523578852,1.0986122886681096,1.7320508075688772,0.05141550273799789,400956.4804696158,1,2.205232792995539,14.667794501013603
MGC (KEGG),MGC_CANDIDATE_293,2,4,1,1,0.9073871515625063,0.9073871515625063,0.9073871515625063,0.9073871515625063,0.00580814742317514,0.570769467327458,0.8747614097991331,0.9027932502268742,1.0742188145835803,0.8893381613437482,0.9461423041494782,0.9073871515625063,0.45369357578125313,0.09261284843749373,0.6931471805599453,1.4142135623730951,0.006631971145136706,1237102.452248876,0,2.196969556294865,16.639460807015748
MGC (KEGG),MGC_CANDIDATE_294,4,16,6,6,5.677435539717406,5.677435539717406,0.9462392566195676,0.9462392566195676,0.17547123747839033,0.04085041866405739,0.9655118915774319,0.87744182118619,0.9771378406295675,0.9118787834477289,1.1111893864250684,0.9462392566195676,0.4731196283097838,0.05376074338043235,1.3862943611198906,2.0,0.007849308563837153,593936.8769928877,1,2.320361545495182,18.79981613183432
MGC (KEGG),MGC_CANDIDATE_295,4,16,6,6,5.597636508726338,5.597636508726338,0.9329394181210563,0.9329394181210563,0.04487893703762257,0.09770184222359041,1.0261768823717117,0.6233658477611441,1.0936641204790267,0.8926927002066086,1.1063641867716716,0.9329394181210563,0.46646970906052815,0.0670605818789437,1.3862943611198906,2.0,0.022823160191517936,843750.5274280076,1,2.278122044547575,18.21950187345779
MGC (KEGG),MGC_CANDIDATE_296,3,9,3,3,2.713774322783887,2.713774322783887,0.9045914409279624,0.9045914409279624,0.025568887550719316,0.15204747075364827,0.8785704222148373,0.8870388124885648,1.0034443348804944,0.8957623790335308,1.1215021405553347,0.9045914409279624,0.4522957204639812,0.0954085590720376,1.0986122886681096,1.7320508075688772,0.026884015339273606,221335.20701700696,1,2.1880905445677477,14.978820861388058
MGC (KEGG),MGC_CANDIDATE_297,3,9,3,3,2.8427675899100935,2.8427675899100935,0.9475891966366978,0.9475891966366978,0.02929240759414365,0.32853396168463117,0.9909624911052017,0.8615835658919957,0.9603066196764035,0.8150331952390395,0.9552500613527374,0.9475891966366978,0.4737945983183489,0.05241080336330217,1.0986122886681096,1.7320508075688772,0.020164417493614722,65032.66695644969,1,2.324648875197657,12.883424173359842
MGC (KEGG),MGC_CANDIDATE_298,1,1,0,0,0.0,0.0,0.9315970870636685,0.9315970870636685,0.09106034038405005,0.15109116406583606,0.9406654496495495,0.8995142933679418,1.015050686228828,0.8325248419121756,1.0054108141563731,0.9315970870636685,0.46579854353183425,0.0684029129363315,0.0,1.0,0.05200535453902978,823990.0225054878,0,2.2738588804514936,16.496563679083057
MGC (KEGG),MGC_CANDIDATE_299,6,36,15,15,14.178709158129779,14.178709158129779,0.945247277208652,0.945247277208652,0.008507100761717469,0.0818912633788467,0.9157578506394228,0.9433656853084875,1.1723332501626769,0.7671265032374031,1.0896222542924585,0.945247277208652,0.472623638604326,0.05475272279134802,1.791759469228055,2.449489742783178,0.16576254644666197,1330317.1383575606,2,2.3172110775197954,12.94328454438954
MGC (KEGG),MGC_CANDIDATE_300,5,25,10,10,9.402999787319375,9.402999787319375,0.9402999787319375,0.9402999787319375,0.006054133255902414,0.010111396077188783,0.9850639960378685,0.504898639047553,0.9745381562046678,0.7068874135561904,0.9786273439894712,0.9402999787319375,0.47014998936596875,0.05970002126806251,1.6094379124341003,2.23606797749979,0.046464960133734294,353429.04836246365,2,2.3014987499814823,20.444413957567445
MGC (KEGG),MGC_CANDIDATE_301,2,4,1,1,0.900917134705104,0.900917134705104,0.900917134705104,0.900917134705104,0.09875532661395119,0.5545140727360439,0.9398668499464329,0.7749768485999141,1.0085359495390032,0.7199753088933746,1.4775120763107477,0.900917134705104,0.450458567352552,0.09908286529489596,0.6931471805599453,1.4142135623730951,0.009547475747039527,1074919.769562402,0,2.1764211651839607,17.60339549830572
MGC (KEGG),MGC_CANDIDATE_302,0,0,0,0,0.0,0.0,0.9081751119146818,0.9081751119146818,0.40123666490594045,0.1628671569987185,0.9371948120194903,0.7751976109168474,0.9124204372457466,0.8428985051726572,1.2611796998486322,0.9081751119146818,0.4540875559573409,0.09182488808531819,-inf,0.0,0.01989330219748417,316407.812628626,0,2.199472071798803,15.626088912251017
MGC (KEGG),MGC_CANDIDATE_303,5,25,10,10,9.434769273383282,9.434769273383282,0.9434769273383281,0.9434769273383281,0.06605414023293041,0.11979824409385943,1.0309077087121419,0.8347219606207903,1.1231834609465665,0.9262263651414198,0.973507872417993,0.9434769273383281,0.47173846366916405,0.05652307266167189,1.6094379124341003,2.23606797749979,0.039378721394656396,404052.79887209827,2,2.3115885509730623,16.538015298185655
MGC (KEGG),MGC_CANDIDATE_304,2,4,1,1,0.9397799971667036,0.9397799971667036,0.9397799971667036,0.9397799971667036,0.05332132452227988,0.22703461455578006,1.0315573565955696,0.9242620548298446,0.9628392896420896,0.6764121401385002,1.1620405793800836,0.9397799971667036,0.4698899985833518,0.06022000283329643,0.6931471805599453,1.4142135623730951,0.01879515528253528,2552104.2894589165,0,2.2998473192652447,15.534859468540793
MGC (KEGG),MGC_CANDIDATE_305,2,4,1,1,0.922735656962968,0.922735656962968,0.922735656962968,0.922735656962968,0.29412005806167496,0.039347048250141854,0.9254340115100866,0.8995809781013834,1.0165446272718643,0.8487781616806913,1.0283249780839767,0.922735656962968,0.461367828481484,0.077264343037032,0.6931471805599453,1.4142135623730951,0.031005861224930882,330539.003951852,0,2.2457155022309547,13.89501111025913
MGC (KEGG),MGC_CANDIDATE_306,2,4,1,1,0.9264678393493371,0.9264678393493371,0.9264678393493371,0.9264678393493371,0.02757410920318508,0.1519297652854633,0.9211622126595506,0.877745920383923,1.000742229139301,0.8697149609074847,1.0011143407352545,0.9264678393493371,0.46323391967466854,0.07353216065066293,0.6931471805599453,1.4142135623730951,0.04320788746748291,311585.9828234774,0,2.257568692889121,16.49582978471875
MGC (KEGG),MGC_CANDIDATE_307,0,0,0,0,0.0,0.0,0.9577969521862875,0.9577969521862875,0.02751489849165492,0.41803888384090315,0.8864281464992592,0.4181590367550485,1.037233096541008,0.7232332134139169,1.0265667261414138,0.9577969521862875,0.47889847609314373,0.042203047813712535,-inf,0.0,0.061213578231683274,68187.76826496703,0,2.3570681034655863,14.271324299048437
MGC (KEGG),MGC_CANDIDATE_308,3,9,3,3,2.721982717504298,2.721982717504298,0.9073275725014326,0.9073275725014326,0.23551013776732918,0.3996753473900336,0.9839877344276281,0.7956782123586174,0.9365952634792457,0.790692596743112,1.1246650185873284,0.9073275725014326,0.4536637862507163,0.09267242749856741,1.0986122886681096,1.7320508075688772,0.013395795912357861,882110.9846251735,1,2.19678033671848,20.81006529731267
MGC (KEGG),MGC_CANDIDATE_309,6,36,15,15,14.071074439373866,14.071074439373866,0.938071629291591,0.938071629291591,0.10410922824076413,0.4433865619116338,0.9344199789759932,0.8796638327317597,1.0199680708447905,0.8923094408002956,1.405832370765177,0.938071629291591,0.4690358146457955,0.06192837070840895,1.791759469228055,2.449489742783178,0.03175866402836235,217544.48439355879,2,2.294421643871686,12.921889799194515
MGC (KEGG),MGC_CANDIDATE_310,4,16,6,6,5.507044790305709,5.507044790305709,0.9178407983842849,0.9178407983842849,0.005528418254320636,0.18900500938055628,0.8873990326165974,0.8515350336573456,1.0101600873454581,0.6268865663040456,1.279762806314915,0.9178407983842849,0.45892039919214245,0.0821592016157151,1.3862943611198906,2.0,0.026201580670222546,512586.6305927099,1,2.2301697207091844,16.526392275789725
MGC (KEGG),MGC_CANDIDATE_311,4,16,6,6,5.5045356450771905,5.5045356450771905,0.9174226075128651,0.9174226075128651,0.11207885991590916,0.1380938091486923,0.8707515376528355,0.6620540121968377,0.9728405886391573,0.589051857014659,1.0032612185408718,0.9174226075128651,0.45871130375643254,0.08257739248713492,1.3862943611198906,2.0,0.005045225149952437,322855.7514666449,1,2.228841571219881,12.651820520897468
MGC (KEGG),MGC_CANDIDATE_312,5,25,10,10,9.529669750036541,9.529669750036541,0.9529669750036541,0.9529669750036541,0.17149736726491735,0.5341399401671846,0.9059398486356127,0.9310972429768765,1.053275291928195,0.10916319818457287,1.1989905184158918,0.9529669750036541,0.47648348750182706,0.047033024996345874,1.6094379124341003,2.23606797749979,0.046062210760540276,283284.5885279271,2,2.341728381422676,12.620507599399863
MGC (KEGG),MGC_CANDIDATE_313,4,16,6,6,5.67351744853606,5.67351744853606,0.9455862414226768,0.9455862414226768,0.03201409655936329,0.057090769786387205,1.0335221786027247,0.9068914237219918,0.9668528330030778,0.8193686583185389,1.095481514838429,0.9455862414226768,0.4727931207113384,0.054413758577323224,1.3862943611198906,2.0,0.07554759395141948,393277.40623986116,1,2.3182876078281223,9.641730407452513
MGC (KEGG),MGC_CANDIDATE_314,2,4,1,1,0.9452647601720172,0.9452647601720172,0.9452647601720172,0.9452647601720172,0.04827126466168022,0.38744559767339487,0.9901786784335664,0.8989223906150072,1.0171308013920939,0.9377924503215028,1.0613597772260746,0.9452647601720172,0.4726323800860086,0.054735239827982785,0.6931471805599453,1.4142135623730951,0.09493762166747526,424703.968474472,0,2.3172666023780644,16.2344253143193
MGC (KEGG),MGC_CANDIDATE_315,3,9,3,3,2.8756437833795006,2.8756437833795006,0.9585479277931669,0.9585479277931669,0.022024353280060305,0.6566357773801722,0.8841484627693564,0.7306325509735139,1.084708675395426,0.8128940130151904,1.0289497195838877,0.9585479277931669,0.47927396389658344,0.04145207220683311,1.0986122886681096,1.7320508075688772,0.0038086084765613483,1434144.4963932796,1,2.359453157604549,13.402602266864223
MGC (KEGG),MGC_CANDIDATE_316,1,1,0,0,0.0,0.0,0.9238671037240845,0.9238671037240845,0.10033373898911813,0.10112568429318322,0.8514893380575995,0.7739048503681241,0.969753046979082,0.9191611429054888,0.940810133732077,0.9238671037240845,0.46193355186204227,0.07613289627591546,0.0,1.0,0.04157206548232267,2023242.2496211375,0,2.249308910266977,18.250168556448955
MGC (KEGG),MGC_CANDIDATE_317,2,4,1,1,0.941712730224964,0.941712730224964,0.941712730224964,0.941712730224964,0.10912242551050262,0.06611748573795675,0.9478059887757581,0.8523612108177427,0.9946704891263904,0.35199924519765513,0.9844573674263519,0.941712730224964,0.470856365112482,0.058287269775035955,0.6931471805599453,1.4142135623730951,0.21793348006320504,848067.1538009216,0,2.3059855652187577,16.23988617785056
